LumiCycle: C6 (Raw)
Date,Time (hr:min),Time (days),counts/sec, baseline 
12/19/2016,07:56,004.33750,00621.234,00694.020
12/19/2016,08:06,004.34444,00620.332,00693.902
12/19/2016,08:16,004.35139,00624.402,00694.014
12/19/2016,08:26,004.35833,00621.839,00694.682
12/19/2016,08:36,004.36528,00622.514,00695.415
12/19/2016,08:46,004.37222,00623.001,00696.263
12/19/2016,08:56,004.37917,00624.243,00697.475
12/19/2016,09:06,004.38611,00625.389,00698.936
12/19/2016,09:16,004.39306,00624.923,00700.787
12/19/2016,09:26,004.40000,00635.041,00702.557
12/19/2016,09:36,004.40694,00628.255,00704.913
12/19/2016,09:46,004.41389,00627.940,00707.419
12/19/2016,09:56,004.42083,00642.537,00709.867
12/19/2016,10:06,004.42778,00642.400,00712.660
12/19/2016,10:16,004.43472,00656.616,00715.404
12/19/2016,10:26,004.44167,00655.182,00718.571
12/19/2016,10:36,004.44861,00658.159,00722.001
12/19/2016,10:46,004.45556,00663.473,00725.523
12/19/2016,10:56,004.46250,00670.657,00729.162
12/19/2016,11:06,004.46944,00685.472,00732.865
12/19/2016,11:16,004.47639,00685.793,00736.994
12/19/2016,11:26,004.48333,00696.753,00740.912
12/19/2016,11:36,004.49028,00702.738,00745.198
12/19/2016,11:46,004.49722,00709.501,00749.437
12/19/2016,11:56,004.50417,00708.965,00753.944
12/19/2016,12:06,004.51111,00720.209,00758.464
12/19/2016,12:16,004.51806,00734.808,00762.861
12/19/2016,12:26,004.52500,00737.917,00767.604
12/19/2016,12:36,004.53194,00747.090,00772.337
12/19/2016,12:46,004.53889,00756.526,00777.117
12/19/2016,12:56,004.54583,00762.446,00782.061
12/19/2016,13:06,004.55278,00775.842,00786.777
12/19/2016,13:16,004.55972,00777.888,00791.891
12/19/2016,13:26,004.56667,00795.278,00796.696
12/19/2016,13:36,004.57361,00795.578,00801.722
12/19/2016,13:46,004.58056,00813.890,00806.610
12/19/2016,13:56,004.58750,00820.666,00811.448
12/19/2016,14:06,004.59444,00825.516,00816.311
12/19/2016,14:16,004.60139,00837.794,00821.040
12/19/2016,14:26,004.60833,00845.365,00825.649
12/19/2016,14:36,004.61528,00853.951,00830.287
12/19/2016,14:46,004.62222,00856.818,00834.947
12/19/2016,14:56,004.62917,00869.281,00839.323
12/19/2016,15:06,004.63611,00881.774,00843.728
12/19/2016,15:16,004.64306,00888.676,00847.918
12/19/2016,15:26,004.65000,00892.352,00852.149
12/19/2016,15:36,004.65694,00904.717,00856.089
12/19/2016,15:46,004.66389,00914.991,00860.108
12/19/2016,15:56,004.67083,00914.487,00864.248
12/19/2016,16:06,004.67778,00928.522,00867.694
12/19/2016,16:16,004.68472,00930.158,00871.320
12/19/2016,16:26,004.69167,00934.944,00874.624
12/19/2016,16:36,004.69861,00945.015,00877.784
12/19/2016,16:46,004.70556,00952.956,00880.838
12/19/2016,16:56,004.71250,00951.735,00883.793
12/19/2016,17:06,004.71944,00957.582,00886.586
12/19/2016,17:16,004.72639,00965.556,00888.969
12/19/2016,17:26,004.73333,00965.734,00891.353
12/19/2016,17:36,004.74028,00976.203,00893.279
12/19/2016,17:46,004.74722,00967.705,00895.345
12/19/2016,17:56,004.75417,00972.830,00896.981
12/19/2016,18:06,004.76111,00979.018,00898.430
12/19/2016,18:16,004.76806,00980.569,00899.730
12/19/2016,18:26,004.77500,00985.194,00900.767
12/19/2016,18:36,004.78194,00985.020,00901.702
12/19/2016,18:46,004.78889,00979.494,00902.549
12/19/2016,18:56,004.79583,00984.716,00902.948
12/19/2016,19:06,004.80278,00982.122,00903.242
12/19/2016,19:16,004.80972,00992.377,00903.103
12/19/2016,19:26,004.81667,00986.185,00903.069
12/19/2016,19:36,004.82361,00981.652,00902.654
12/19/2016,19:46,004.83056,00986.514,00902.076
12/19/2016,19:56,004.83750,00971.914,00901.365
12/19/2016,20:06,004.84444,00976.227,00900.109
12/19/2016,20:16,004.85139,00973.081,00898.889
12/19/2016,20:26,004.85833,00963.844,00897.478
12/19/2016,20:36,004.86528,00964.311,00895.714
12/19/2016,20:46,004.87222,00960.948,00893.951
12/19/2016,20:56,004.87917,00950.533,00892.119
12/19/2016,21:06,004.88611,00953.896,00889.810
12/19/2016,21:16,004.89306,00933.922,00887.552
12/19/2016,21:26,004.90000,00933.280,00884.912
12/19/2016,21:36,004.90694,00931.057,00882.177
12/19/2016,21:46,004.91389,00927.898,00879.191
12/19/2016,21:56,004.92083,00925.487,00875.908
12/19/2016,22:06,004.92778,00904.722,00872.970
12/19/2016,22:16,004.93472,00905.108,00869.487
12/19/2016,22:26,004.94167,00899.262,00865.990
12/19/2016,22:36,004.94861,00892.820,00862.353
12/19/2016,22:46,004.95556,00885.930,00858.589
12/19/2016,22:56,004.96250,00875.032,00854.764
12/19/2016,23:06,004.96944,00877.582,00850.717
12/19/2016,23:16,004.97639,00865.038,00846.774
12/19/2016,23:26,004.98333,00857.608,00842.538
12/19/2016,23:36,004.99028,00845.910,00838.465
12/19/2016,23:46,004.99722,00843.005,00834.106
12/19/2016,23:56,005.00417,00832.385,00829.940
12/20/2016,00:06,005.01111,00819.508,00825.712
12/20/2016,00:16,005.01806,00815.354,00821.269
12/20/2016,00:26,005.02500,00814.086,00816.893
12/20/2016,00:36,005.03194,00805.061,00812.494
12/20/2016,00:46,005.03889,00802.576,00807.960
12/20/2016,00:56,005.04583,00790.476,00803.684
12/20/2016,01:06,005.05278,00781.038,00799.354
12/20/2016,01:16,005.05972,00776.091,00795.047
12/20/2016,01:26,005.06667,00769.254,00790.645
12/20/2016,01:36,005.07361,00760.818,00786.396
12/20/2016,01:46,005.08056,00758.842,00782.150
12/20/2016,01:56,005.08750,00748.078,00777.998
12/20/2016,02:06,005.09444,00734.592,00774.053
12/20/2016,02:16,005.10139,00734.506,00770.009
12/20/2016,02:26,005.10833,00726.969,00766.214
12/20/2016,02:36,005.11528,00718.832,00762.562
12/20/2016,02:46,005.12222,00723.615,00758.763
12/20/2016,02:56,005.12917,00714.543,00755.304
12/20/2016,03:06,005.13611,00706.392,00751.999
12/20/2016,03:16,005.14306,00699.242,00748.799
12/20/2016,03:26,005.15000,00697.900,00745.911
12/20/2016,03:36,005.15694,00693.194,00743.124
12/20/2016,03:46,005.16389,00686.609,00740.435
12/20/2016,03:56,005.17083,00676.168,00737.937
12/20/2016,04:06,005.17778,00682.211,00735.350
12/20/2016,04:16,005.18472,00678.119,00733.256
12/20/2016,04:26,005.19167,00672.552,00731.218
12/20/2016,04:36,005.19861,00666.633,00729.410
12/20/2016,04:46,005.20556,00667.080,00727.595
12/20/2016,04:56,005.21250,00666.676,00726.065
12/20/2016,05:06,005.21944,00662.921,00724.824
12/20/2016,05:16,005.22639,00661.135,00723.578
12/20/2016,05:26,005.23333,00653.150,00722.612
12/20/2016,05:36,005.24028,00660.778,00721.668
12/20/2016,05:46,005.24722,00659.436,00721.179
12/20/2016,05:56,005.25417,00657.141,00720.881
12/20/2016,06:06,005.26111,00655.542,00720.739
12/20/2016,06:16,005.26806,00654.935,00720.941
12/20/2016,06:26,005.27500,00664.232,00721.026
12/20/2016,06:36,005.28194,00659.450,00721.562
12/20/2016,06:46,005.28889,00656.104,00722.317
12/20/2016,06:56,005.29583,00659.516,00723.025
12/20/2016,07:06,005.30278,00663.507,00723.897
12/20/2016,07:16,005.30972,00667.060,00725.162
12/20/2016,07:26,005.31667,00668.644,00726.592
12/20/2016,07:36,005.32361,00671.787,00728.165
12/20/2016,07:46,005.33056,00673.979,00729.992
12/20/2016,07:56,005.33750,00676.831,00731.851
12/20/2016,08:06,005.34444,00674.345,00734.069
12/20/2016,08:16,005.35139,00684.954,00736.319
12/20/2016,08:26,005.35833,00692.319,00738.731
12/20/2016,08:36,005.36528,00692.794,00741.385
12/20/2016,08:46,005.37222,00695.551,00744.222
12/20/2016,08:56,005.37917,00702.824,00746.915
12/20/2016,09:06,005.38611,00704.392,00749.848
12/20/2016,09:16,005.39306,00716.407,00752.848
12/20/2016,09:26,005.40000,00724.646,00756.119
12/20/2016,09:36,005.40694,00727.859,00759.469
12/20/2016,09:46,005.41389,00730.921,00762.832
12/20/2016,09:56,005.42083,00737.543,00766.360
12/20/2016,10:06,005.42778,00745.312,00770.105
12/20/2016,10:16,005.43472,00749.816,00773.834
12/20/2016,10:26,005.44167,00752.856,00777.645
12/20/2016,10:36,005.44861,00763.139,00781.423
12/20/2016,10:46,005.45556,00762.562,00785.530
12/20/2016,10:56,005.46250,00775.391,00789.367
12/20/2016,11:06,005.46944,00781.907,00793.374
12/20/2016,11:16,005.47639,00786.123,00797.328
12/20/2016,11:26,005.48333,00787.451,00801.351
12/20/2016,11:36,005.49028,00797.272,00805.471
12/20/2016,11:46,005.49722,00809.354,00809.397
12/20/2016,11:56,005.50417,00819.266,00813.393
12/20/2016,12:06,005.51111,00820.575,00817.431
12/20/2016,12:16,005.51806,00833.473,00821.330
12/20/2016,12:26,005.52500,00830.784,00825.420
12/20/2016,12:36,005.53194,00847.902,00829.103
12/20/2016,12:46,005.53889,00856.028,00832.867
12/20/2016,12:56,005.54583,00856.970,00836.809
12/20/2016,13:06,005.55278,00857.270,00840.602
12/20/2016,13:16,005.55972,00875.682,00844.098
12/20/2016,13:26,005.56667,00880.643,00847.627
12/20/2016,13:36,005.57361,00885.647,00851.074
12/20/2016,13:46,005.58056,00894.488,00854.339
12/20/2016,13:56,005.58750,00895.563,00857.607
12/20/2016,14:06,005.59444,00905.275,00860.734
12/20/2016,14:16,005.60139,00907.252,00863.939
12/20/2016,14:26,005.60833,00915.477,00866.776
12/20/2016,14:36,005.61528,00918.554,00869.534
12/20/2016,14:46,005.62222,00925.845,00872.077
12/20/2016,14:56,005.62917,00924.839,00874.625
12/20/2016,15:06,005.63611,00927.229,00876.959
12/20/2016,15:16,005.64306,00934.458,00879.143
12/20/2016,15:26,005.65000,00942.967,00881.261
12/20/2016,15:36,005.65694,00942.340,00883.201
12/20/2016,15:46,005.66389,00938.330,00884.993
12/20/2016,15:56,005.67083,00947.284,00886.430
12/20/2016,16:06,005.67778,00953.544,00887.811
12/20/2016,16:16,005.68472,00955.225,00889.043
12/20/2016,16:26,005.69167,00955.545,00890.139
12/20/2016,16:36,005.69861,00954.874,00891.082
12/20/2016,16:46,005.70556,00961.763,00891.702
12/20/2016,16:56,005.71250,00956.159,00892.378
12/20/2016,17:06,005.71944,00961.694,00892.785
12/20/2016,17:16,005.72639,00951.864,00893.092
12/20/2016,17:26,005.73333,00952.107,00893.203
12/20/2016,17:36,005.74028,00959.578,00893.087
12/20/2016,17:46,005.74722,00955.549,00892.908
12/20/2016,17:56,005.75417,00957.048,00892.378
12/20/2016,18:06,005.76111,00949.217,00891.828
12/20/2016,18:16,005.76806,00949.131,00890.885
12/20/2016,18:26,005.77500,00946.729,00889.862
12/20/2016,18:36,005.78194,00946.539,00888.750
12/20/2016,18:46,005.78889,00938.555,00887.565
12/20/2016,18:56,005.79583,00940.869,00885.901
12/20/2016,19:06,005.80278,00932.947,00884.433
12/20/2016,19:16,005.80972,00933.623,00882.791
12/20/2016,19:26,005.81667,00926.092,00880.899
12/20/2016,19:36,005.82361,00921.854,00878.830
12/20/2016,19:46,005.83056,00915.682,00876.608
12/20/2016,19:56,005.83750,00910.381,00874.192
12/20/2016,20:06,005.84444,00911.677,00871.705
12/20/2016,20:16,005.85139,00907.084,00869.144
12/20/2016,20:26,005.85833,00897.407,00866.416
12/20/2016,20:36,005.86528,00894.008,00863.583
12/20/2016,20:46,005.87222,00883.197,00860.747
12/20/2016,20:56,005.87917,00877.960,00857.725
12/20/2016,21:06,005.88611,00873.273,00854.697
12/20/2016,21:16,005.89306,00868.904,00851.633
12/20/2016,21:26,005.90000,00877.380,00848.244
12/20/2016,21:36,005.90694,00863.735,00845.061
12/20/2016,21:46,005.91389,00852.863,00841.826
12/20/2016,21:56,005.92083,00843.331,00838.565
12/20/2016,22:06,005.92778,00843.199,00835.031
12/20/2016,22:16,005.93472,00835.722,00831.518
12/20/2016,22:26,005.94167,00829.047,00827.952
12/20/2016,22:36,005.94861,00820.114,00824.569
12/20/2016,22:46,005.95556,00814.621,00820.961
12/20/2016,22:56,005.96250,00805.626,00817.395
12/20/2016,23:06,005.96944,00810.258,00813.678
12/20/2016,23:16,005.97639,00794.174,00810.287
12/20/2016,23:26,005.98333,00794.359,00806.846
12/20/2016,23:36,005.99028,00786.574,00803.482
12/20/2016,23:46,005.99722,00780.364,00799.954
12/20/2016,23:56,006.00417,00772.695,00796.512
12/21/2016,00:06,006.01111,00771.790,00793.116
12/21/2016,00:16,006.01806,00752.618,00790.043
12/21/2016,00:26,006.02500,00757.454,00786.671
12/21/2016,00:36,006.03194,00750.511,00783.605
12/21/2016,00:46,006.03889,00754.566,00780.472
12/21/2016,00:56,006.04583,00738.549,00777.750
12/21/2016,01:06,006.05278,00743.374,00774.752
12/21/2016,01:16,006.05972,00739.669,00772.035
12/21/2016,01:26,006.06667,00731.981,00769.407
12/21/2016,01:36,006.07361,00727.405,00766.926
12/21/2016,01:46,006.08056,00719.482,00764.583
12/21/2016,01:56,006.08750,00715.263,00762.354
12/21/2016,02:06,006.09444,00717.782,00760.155
12/21/2016,02:16,006.10139,00716.286,00758.187
12/21/2016,02:26,006.10833,00701.136,00756.455
12/21/2016,02:36,006.11528,00708.100,00754.584
12/21/2016,02:46,006.12222,00703.570,00753.034
12/21/2016,02:56,006.12917,00703.036,00751.656
12/21/2016,03:06,006.13611,00702.139,00750.362
12/21/2016,03:16,006.14306,00702.249,00749.241
12/21/2016,03:26,006.15000,00698.926,00748.309
12/21/2016,03:36,006.15694,00700.156,00747.291
12/21/2016,03:46,006.16389,00698.560,00746.497
12/21/2016,03:56,006.17083,00693.970,00746.071
12/21/2016,04:06,006.17778,00692.708,00745.838
12/21/2016,04:16,006.18472,00693.134,00745.482
12/21/2016,04:26,006.19167,00691.839,00745.470
12/21/2016,04:36,006.19861,00703.020,00745.468
12/21/2016,04:46,006.20556,00689.578,00746.086
12/21/2016,04:56,006.21250,00695.994,00746.416
12/21/2016,05:06,006.21944,00693.180,00747.142
12/21/2016,05:16,006.22639,00701.482,00747.660
12/21/2016,05:26,006.23333,00704.325,00748.609
12/21/2016,05:36,006.24028,00702.045,00749.760
12/21/2016,05:46,006.24722,00699.398,00751.134
12/21/2016,05:56,006.25417,00700.060,00752.508
12/21/2016,06:06,006.26111,00711.639,00753.971
12/21/2016,06:16,006.26806,00708.749,00755.698
12/21/2016,06:26,006.27500,00711.168,00757.733
12/21/2016,06:36,006.28194,00719.050,00759.596
12/21/2016,06:46,006.28889,00725.041,00761.624
12/21/2016,06:56,006.29583,00726.543,00763.843
12/21/2016,07:06,006.30278,00729.864,00766.336
12/21/2016,07:16,006.30972,00733.601,00768.670
12/21/2016,07:26,006.31667,00736.696,00771.065
12/21/2016,07:36,006.32361,00742.874,00773.524
12/21/2016,07:46,006.33056,00745.225,00776.100
12/21/2016,07:56,006.33750,00750.992,00778.738
12/21/2016,08:06,006.34444,00754.560,00781.466
12/21/2016,08:16,006.35139,00768.493,00784.014
12/21/2016,08:26,006.35833,00767.245,00786.794
12/21/2016,08:36,006.36528,00769.682,00789.734
12/21/2016,08:46,006.37222,00777.887,00792.496
12/21/2016,08:56,006.37917,00783.422,00795.359
12/21/2016,09:06,006.38611,00783.869,00798.299
12/21/2016,09:16,006.39306,00792.680,00801.136
12/21/2016,09:26,006.40000,00798.490,00804.013
12/21/2016,09:36,006.40694,00805.324,00806.922
12/21/2016,09:46,006.41389,00804.958,00809.914
12/21/2016,09:56,006.42083,00817.634,00812.747
12/21/2016,10:06,006.42778,00825.271,00815.713
12/21/2016,10:16,006.43472,00817.974,00818.905
12/21/2016,10:26,006.44167,00833.607,00821.772
12/21/2016,10:36,006.44861,00840.051,00824.785
12/21/2016,10:46,006.45556,00851.174,00827.578
12/21/2016,10:56,006.46250,00844.810,00830.800
12/21/2016,11:06,006.46944,00855.062,00833.702
12/21/2016,11:16,006.47639,00855.849,00836.775
12/21/2016,11:26,006.48333,00865.345,00839.611
12/21/2016,11:36,006.49028,00874.950,00842.406
12/21/2016,11:46,006.49722,00882.876,00845.257
12/21/2016,11:56,006.50417,00879.976,00848.295
12/21/2016,12:06,006.51111,00889.580,00851.149
12/21/2016,12:16,006.51806,00893.213,00853.926
12/21/2016,12:26,006.52500,00901.596,00856.677
12/21/2016,12:36,006.53194,00899.454,00859.541
12/21/2016,12:46,006.53889,00902.529,00862.222
12/21/2016,12:56,006.54583,00915.830,00864.679
12/21/2016,13:06,006.55278,00921.356,00867.222
12/21/2016,13:16,006.55972,00915.205,00869.882
